,id,mark,name,price,params
7945,i3939460351,Kia,"Kia Ceed 1.6 AT, 2020, 72 600 км",2099000,"72 600 км, 1.6 AT (128 л.с.), хетчбэк, передний, бензин"
7946,i4023470979,Kia,"Kia Cerato 2.0 MT, 2012, 236 000 км",1010000,"236 000 км, 2 MT (150 л.с.), купе, передний, бензин"
7947,i4530147050,Kia,"Kia Shuma 1.6 MT, 2004, 168 000 км",280000,"168 000 км, 1.6 MT (101 л.с.), лифтбек, передний, бензин"
7948,i3629349719,Kia,"Kia Rio 1.6 MT, 2016, 170 129 км",950000,"170 129 км, 1.6 MT (123 л.с.), хетчбэк, передний, бензин"
7949,i3780104823,Kia,"Kia K5 2.5 AT, 2022, 48 000 км",3890000,"48 000 км, 2.5 AT (194 л.с.), седан, передний, бензин"
7950,i4043410980,Kia,"Kia Rio 1.6 AT, 2021, 36 028 км",1790000,"36 028 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7951,i4124854861,Kia,"Kia K5 2.0 AT, 2024, 30 км",3650000,"30 км, 2 AT (150 л.с.), седан, передний, бензин"
7952,i4151032586,Kia,"Kia Rio 1.6 AT, 2021, 38 700 км",1979000,"38 700 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7953,i4272313839,Kia,"Kia Rio X-Line 1.6 AT, 2018, 109 141 км",1459000,"109 141 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
7954,i3912584310,Kia,"Kia Rio 1.4 MT, 2010, 177 688 км",535000,"177 688 км, 1.4 MT (97 л.с.), седан, передний, бензин"
7955,i4089008823,Kia,"Kia Sorento 2.5 AT, 2011, 144 200 км",1750000,"144 200 км, 2.5 AT (170 л.с.), внедорожник, полный, дизель"
7956,i4261147199,Kia,"Kia Rio 1.4 AT, 2016, 130 100 км",1300000,"130 100 км, 1.4 AT (107 л.с.), седан, передний, бензин"
7957,i3958757085,Kia,"Kia Picanto 1.0 AT, 2022, 17 821 км",1655000,"17 821 км, 1 AT (67 л.с.), хетчбэк, передний, бензин"
7958,i4112975953,Kia,"Kia K5 2.0 AT, 2021, 33 003 км",3299000,"33 003 км, 2 AT (150 л.с.), седан, передний, бензин"
7959,i4187812033,Kia,"Kia Rio 1.6 AT, 2017, 132 000 км",1330000,"132 000 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7960,i3939460351,Kia,"Kia Ceed 1.6 AT, 2020, 72 600 км",2099000,"72 600 км, 1.6 AT (128 л.с.), хетчбэк, передний, бензин"
7961,i4023470979,Kia,"Kia Cerato 2.0 MT, 2012, 236 000 км",1010000,"236 000 км, 2.0 MT (150 л.с.), купе, передний, бензин"
7962,i4091744624,Kia,"Kia Sorento 2.4 AT, 2017, 186 000 км",2000000,"186 000 км, 2.4 AT (175 л.с.), внедорожник, полный, бензин"
7963,i4530147050,Kia,"Kia Shuma 1.6 MT, 2004, 168 000 км",280000,"168 000 км, 1.6 MT (101 л.с.), лифтбек, передний, бензин"
7964,i4043410980,Kia,"Kia Rio 1.6 AT, 2021, 36 028 км",1790000,"36 028 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7965,i3629349719,Kia,"Kia Rio 1.6 MT, 2016, 170 129 км",950000,"170 129 км, 1.6 MT (123 л.с.), хетчбэк, передний, бензин"
7966,i3780104823,Kia,"Kia K5 2.5 AT, 2022, 48 000 км",3890000,"48 000 км, 2.5 AT (194 л.с.), седан, передний, бензин"
7967,i4124854861,Kia,"Kia K5 2.0 AT, 2024, 30 км",3650000,"30 км, 2.0 AT (150 л.с.), седан, передний, бензин"
7968,i4151032586,Kia,"Kia Rio 1.6 AT, 2021, 38 700 км",1979000,"38 700 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7969,i4028769881,Kia,"Kia K5 2.5 AT, 2021, 73 091 км",2800000,"73 091 км, 2.5 AT (194 л.с.), седан, передний, бензин"
7970,i3611559863,Kia,"Kia Cerato 1.6 AT, 2020, 89 303 км",1870000,"89 303 км, 1.6 AT (128 л.с.), седан, передний, бензин"
7971,i3996533165,Kia,"Kia Rio 1.6 MT, 2016, 161 000 км",960000,"161 000 км, 1.6 MT (123 л.с.), седан, передний, бензин"
7972,i4025365888,Kia,"Kia Sportage 2.0 AT, 2017, 48 224 км",2500000,"48 224 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин"
7973,i4426441256,Kia,"Kia Sportage 2.0 AT, 2018, 123 409 км",2125000,"123 409 км, 2 AT (150 л.с.), внедорожник, полный, бензин"
7974,i4055265065,Kia,"Kia Sportage 2.0 MT, 2013, 164 000 км",1200000,"164 000 км, 2 MT (150 л.с.), внедорожник, передний, бензин"
7975,i3907423119,Kia,"Kia Bongo 3.0 MT, 2009, 255 000 км",960000,"255 000 км, 3.0 MT (123 л.с.), пикап, задний, дизель"
7976,i4260907722,Kia,"Kia Sportage 2.0 AT, 2024, 20 км",3699000,"20 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
7977,i4078282698,Kia,"Kia Optima 2.4 AT, 2018, 97 000 км",2370000,"97 000 км, 2.4 AT (188 л.с.), седан, передний, бензин"
7978,i4104748910,Kia,"Kia Rio 1.4 MT, 2015, 184 070 км",930000,"184 070 км, 1.4 MT (107 л.с.), седан, передний, бензин"
7979,i3961371499,Kia,"Kia Rio 1.4 AT, 2016, 52 200 км",1350000,"52 200 км, 1.4 AT (107 л.с.), седан, передний, бензин"
7980,i4142841453,Kia,"Kia Quoris 5.0 AT, 2015, 109 467 км",2319000,"109 467 км, 5 AT (424 л.с.), седан, задний, бензин"
7981,i4265606125,Kia,"Kia Sportage 2.0 AT, 2013, 145 000 км",1780000,"145 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
7982,i3933141633,Kia,"Kia Rio 1.6 AT, 2018, 70 000 км",1600000,"70 000 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7983,i4211836834,Kia,"Kia Sorento 2.4 AT, 2017, 89 000 км",2535000,"89 000 км, 2.4 AT (175 л.с.), внедорожник, полный, бензин"
7984,i4151367428,Kia,"Kia Rio X-Line 1.6 AT, 2019, 76 972 км",1699000,"76 972 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
7985,i4110723560,Kia,"Kia Sorento 3.3 AT, 2008, 360 000 км",1350000,"360 000 км, 3.3 AT (248 л.с.), внедорожник, полный, бензин"
7986,i4105355347,Kia,"Kia Rio 1.6 AT, 2013, 206 731 км",980000,"206 731 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7987,i3727137175,Kia,"Kia Sorento 2.2 AT, 2013, 93 036 км",2200000,"93 036 км, 2.2 AT (197 л.с.), внедорожник, полный, дизель"
7988,i3905117786,Kia,"Kia Rio 1.6 MT, 2014, 185 000 км",799000,"185 000 км, 1.6 MT (123 л.с.), хетчбэк, передний, бензин"
7989,i4192370254,Kia,"Kia Sportage 2.0 AT, 2010, 273 000 км",1265000,"273 000 км, 2 AT (150 л.с.), внедорожник, передний, бензин"
7990,i3785587262,Kia,"Kia Seltos 2.0 CVT, 2020, 76 000 км",2700000,"76 000 км, 2 CVT (149 л.с.), внедорожник, полный, бензин"
7991,i3849539791,Kia,"Kia Rio X-Line 1.6 AT, 2019, 109 857 км",1489990,"109 857 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
7992,i4212299148,Kia,"Kia Sportage 2.0 MT, 1996, 196 000 км",220000,"196 000 км, 2.0 MT (95 л.с.), внедорожник, полный, бензин"
7993,i4042728235,Kia,"Kia Sorento 2.4 AT, 2017, 95 939 км",2300000,"95 939 км, 2.4 AT (175 л.с.), внедорожник, передний, бензин"
7994,i4191798045,Kia,"Kia Sportage 2.0 AT, 2016, 115 000 км",2180000,"115 000 км, 2 AT (150 л.с.), внедорожник, передний, бензин"
7995,i4093009673,Kia,"Kia Sportage 2.0 AT, 2014, 135 000 км",1850000,"135 000 км, 2 AT (150 л.с.), внедорожник, передний, бензин"
7996,i4043393339,Kia,"Kia Ceed 1.6 AT, 2008, 276 710 км",449000,"276 710 км, 1.6 AT (122 л.с.), хетчбэк, передний, бензин"
7997,i4222309640,Kia,"Kia Optima 2.0 AT, 2019, 82 000 км",2150000,"82 000 км, 2 AT (150 л.с.), седан, передний, бензин"
7998,i4339148588,Kia,"Kia Rio 1.6 AT, 2020, 31 880 км",2100000,"31 880 км, 1.6 AT (123 л.с.), седан, передний, бензин"
7999,i4325943872,Kia,"Kia Ceed 1.6 MT, 2014, 113 160 км",1220000,"113 160 км, 1.6 MT (129 л.с.), универсал, передний, бензин"
8000,i4243890888,Kia,"Kia Picanto 1.0 MT, 2006, 217 078 км",335000,"217 078 км, 1 MT (60 л.с.), хетчбэк, передний, бензин"
8001,i3115438719,Kia,"Kia Rio X-Line 1.6 AT, 2019, 120 530 км",1535000,"120 530 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
8002,i4118094233,Kia,"Kia Sportage 2.0 AT, 2018, 95 000 км",2400000,"95 000 км, 2 AT (150 л.с.), внедорожник, передний, бензин"
8003,i4104748910,Kia,"Kia Rio 1.4 MT, 2015, 184 070 км",930000,"184 070 км, 1.4 MT (107 л.с.), седан, передний, бензин"
8004,i4142841453,Kia,"Kia Quoris 5.0 AT, 2015, 109 467 км",2319000,"109 467 км, 5.0 AT (424 л.с.), седан, задний, бензин"
8005,i4265606125,Kia,"Kia Sportage 2.0 AT, 2013, 145 000 км",1780000,"145 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8006,i3933141633,Kia,"Kia Rio 1.6 AT, 2018, 70 000 км",1600000,"70 000 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8007,i4211836834,Kia,"Kia Sorento 2.4 AT, 2017, 89 000 км",2535000,"89 000 км, 2.4 AT (175 л.с.), внедорожник, полный, бензин"
8008,i4110723560,Kia,"Kia Sorento 3.3 AT, 2008, 360 000 км",1350000,"360 000 км, 3.3 AT (248 л.с.), внедорожник, полный, бензин"
8009,i4151367428,Kia,"Kia Rio X-Line 1.6 AT, 2019, 76 972 км",1699000,"76 972 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
8010,i4105355347,Kia,"Kia Rio 1.6 AT, 2013, 206 731 км",980000,"206 731 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8011,i3727137175,Kia,"Kia Sorento 2.2 AT, 2013, 93 036 км",2200000,"93 036 км, 2.2 AT (197 л.с.), внедорожник, полный, дизель"
8012,i4192370254,Kia,"Kia Sportage 2.0 AT, 2010, 273 000 км",1265000,"273 000 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин"
8013,i4161387554,Kia,"Kia Ceed 1.6 MT, 2018, 100 010 км",1700000,"100 010 км, 1.6 MT (128 л.с.), хетчбэк, передний, бензин"
8014,i3905117786,Kia,"Kia Rio 1.6 MT, 2014, 185 000 км",799000,"185 000 км, 1.6 MT (123 л.с.), хетчбэк, передний, бензин"
8015,i3785587262,Kia,"Kia Seltos 2.0 CVT, 2020, 76 000 км",2700000,"76 000 км, 2.0 CVT (149 л.с.), внедорожник, полный, бензин"
8016,i3849539791,Kia,"Kia Rio X-Line 1.6 AT, 2019, 109 857 км",1489990,"109 857 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
8017,i4212299148,Kia,"Kia Sportage 2.0 MT, 1996, 196 000 км",220000,"196 000 км, 2.0 MT (95 л.с.), внедорожник, полный, бензин"
8018,i4042728235,Kia,"Kia Sorento 2.4 AT, 2017, 95 939 км",2300000,"95 939 км, 2.4 AT (175 л.с.), внедорожник, передний, бензин"
8019,i4191798045,Kia,"Kia Sportage 2.0 AT, 2016, 115 000 км",2180000,"115 000 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин"
8020,i4093009673,Kia,"Kia Sportage 2.0 AT, 2014, 135 000 км",1850000,"135 000 км, 2 AT (150 л.с.), внедорожник, передний, бензин"
8021,i4043393339,Kia,"Kia Ceed 1.6 AT, 2008, 276 710 км",449000,"276 710 км, 1.6 AT (122 л.с.), хетчбэк, передний, бензин"
8022,i4222309640,Kia,"Kia Optima 2.0 AT, 2019, 82 000 км",2150000,"82 000 км, 2.0 AT (150 л.с.), седан, передний, бензин"
8023,i3634588987,Kia,"Kia Cerato 2.0 AT, 2018, 141 122 км",1590000,"141 122 км, 2.0 AT (150 л.с.), седан, передний, бензин"
8024,i4339148588,Kia,"Kia Rio 1.6 AT, 2020, 31 880 км",2100000,"31 880 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8025,i4325943872,Kia,"Kia Ceed 1.6 MT, 2014, 113 160 км",1220000,"113 160 км, 1.6 MT (129 л.с.), универсал, передний, бензин"
8026,i4243890888,Kia,"Kia Picanto 1.0 MT, 2006, 217 078 км",335000,"217 078 км, 1 MT (60 л.с.), хетчбэк, передний, бензин"
8027,i3115438719,Kia,"Kia Rio X-Line 1.6 AT, 2019, 120 530 км",1535000,"120 530 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин"
8028,i4118094233,Kia,"Kia Sportage 2.0 AT, 2018, 95 000 км",2400000,"95 000 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин"
8029,i4082275207,Kia,"Kia Optima 2.0 AT, 2018, 137 691 км",1910000,"137 691 км, 2 AT (150 л.с.), седан, передний, бензин"
8030,i3433078784,Kia,"Kia Picanto 1.1 AT, 2006, 168 000 км",499000,"168 000 км, 1.1 AT (64 л.с.), хетчбэк, передний, бензин"
8031,i3124925549,Kia,"Kia Cerato 1.6 AT, 2019, 99 000 км",2150000,"99 000 км, 1.6 AT (128 л.с.), седан, передний, бензин"
8032,i4250659725,Kia,"Kia Optima 2.4 AT, 2020, 61 700 км",2600000,"61 700 км, 2.4 AT (188 л.с.), седан, передний, бензин"
8033,i4339293206,Kia,"Kia Sportage 2.0 AT, 2014, 129 000 км",1790000,"129 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8034,i3860792386,Kia,"Kia Optima 2.0 AT, 2019, 48 500 км",2350000,"48 500 км, 2.0 AT (150 л.с.), седан, передний, бензин"
8035,i3739923384,Kia,"Kia Rio 1.6 AT, 2011, 187 525 км",670000,"187 525 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8036,i3849119820,Kia,"Kia Rio X-Line 1.4 MT, 2018, 159 000 км",1189990,"159 000 км, 1.4 MT (100 л.с.), хетчбэк, передний, бензин"
8037,i3927472922,Kia,"Kia Sportage 2.0 AT, 2017, 192 480 км",1810000,"192 480 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8038,i3988844119,Kia,"Kia Ceed 1.4 MT, 2013, 127 700 км",920000,"127 700 км, 1.4 MT (100 л.с.), хетчбэк, передний, бензин"
8039,i4673694029,Kia,"Kia Spectra 1.6 AT, 2007, 145 000 км",550000,"145 000 км, 1.6 AT (101 л.с.), седан, передний, бензин"
8040,i4123616696,Kia,"Kia Soul 1.6 AT, 2016, 160 000 км",1700000,"160 000 км, 1.6 AT (132 л.с.), хетчбэк, передний, бензин"
8041,i3864748194,Kia,"Kia Ceed 1.4 MT, 2013, 171 400 км",849900,"171 400 км, 1.4 MT (100 л.с.), хетчбэк, передний, бензин"
8042,i3548177365,Kia,"Kia K5 2.5 AT, 2020, 149 000 км",2600000,"149 000 км, 2.5 AT (194 л.с.), седан, передний, бензин"
8043,i4259646820,Kia,"Kia Sportage 2.0 AT, 2016, 104 077 км",2025000,"104 077 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8044,i3532979476,Kia,"Kia Rio 1.4 MT, 2011, 229 000 км",700000,"229 000 км, 1.4 MT (107 л.с.), седан, передний, бензин"
8045,i4303819241,Kia,"Kia Sportage 2.0 AT, 2018, 141 000 км",2390000,"141 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8046,i4377733976,Kia,"Kia Rio 1.4 MT, 2017, 68 381 км",1210000,"68 381 км, 1.4 MT (100 л.с.), седан, передний, бензин"
8047,i4262349193,Kia,"Kia Ceed 1.6 MT, 2008, 225 000 км",696000,"225 000 км, 1.6 MT (122 л.с.), хетчбэк, передний, бензин"
8048,i4129189271,Kia,"Kia Seltos 2.0 CVT, 2020, 47 200 км",2590000,"47 200 км, 2 CVT (149 л.с.), внедорожник, полный, бензин"
8049,i4160916285,Kia,"Kia Sportage 2.0 AT, 2024, 11 км",3900000,"11 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8050,i3958845131,Kia,"Kia Optima 2.4 AT, 2018, 117 700 км",2050000,"117 700 км, 2.4 AT (188 л.с.), седан, передний, бензин"
8051,i4021547157,Kia,"Kia Rio 1.6 AT, 2017, 114 002 км",1299000,"114 002 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8052,i4271836370,Kia,"Kia Rio 1.6 AT, 2017, 86 118 км",1500000,"86 118 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8053,i4228963994,Kia,"Kia K5 2.0 AT, 2018, 87 000 км",2300000,"87 000 км, 2.0 AT (168 л.с.), седан, передний, бензин"
8054,i4274014775,Kia,"Kia Stinger 2.0 AT, 2018, 185 933 км",2330000,"185 933 км, 2 AT (247 л.с.), лифтбек, полный, бензин"
8055,i3864748194,Kia,"Kia Ceed 1.4 MT, 2013, 171 400 км",849900,"171 400 км, 1.4 MT (100 л.с.), хетчбэк, передний, бензин"
8056,i4673694029,Kia,"Kia Spectra 1.6 AT, 2007, 145 000 км",550000,"145 000 км, 1.6 AT (101 л.с.), седан, передний, бензин"
8057,i4259646820,Kia,"Kia Sportage 2.0 AT, 2016, 104 077 км",2025000,"104 077 км, 2 AT (150 л.с.), внедорожник, полный, бензин"
8058,i4123616696,Kia,"Kia Soul 1.6 AT, 2016, 160 000 км",1700000,"160 000 км, 1.6 AT (132 л.с.), хетчбэк, передний, бензин"
8059,i3548177365,Kia,"Kia K5 2.5 AT, 2020, 149 000 км",2600000,"149 000 км, 2.5 AT (194 л.с.), седан, передний, бензин"
8060,i4110983349,Kia,"Kia Sportage 2.0 AT, 2021, 29 000 км",3500000,"29 000 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин"
8061,i4377733976,Kia,"Kia Rio 1.4 MT, 2017, 68 381 км",1210000,"68 381 км, 1.4 MT (100 л.с.), седан, передний, бензин"
8062,i3532979476,Kia,"Kia Rio 1.4 MT, 2011, 229 000 км",700000,"229 000 км, 1.4 MT (107 л.с.), седан, передний, бензин"
8063,i4021547157,Kia,"Kia Rio 1.6 AT, 2017, 114 002 км",1299000,"114 002 км, 1.6 AT (123 л.с.), седан, передний, бензин"
8064,i4262349193,Kia,"Kia Ceed 1.6 MT, 2008, 225 000 км",696000,"225 000 км, 1.6 MT (122 л.с.), хетчбэк, передний, бензин"
